Candidate,Score,,,,
Solution,1656,,0.993246373,0.992314783,0.994177964
Solution,1657,,0.993236425,0.992304757,0.994168093
Solution,1658,,0.993236425,0.992304757,0.994168093
Solution,1659,,0.994404117,0.993497695,0.995310539
Solution,1660,,0.994246943,0.993324107,0.995169779
Solution,1661,,0.994403859,0.993497434,0.995310284
Solution,1662,,0.994246665,0.993323824,0.995169504
Solution,1663,,0.994399697,0.993493249,0.995306145
Solution,1664,,0.994242508,0.993319645,0.99516537
Solution,1665,,0.994231113,0.993308123,0.995154102
Solution,1666,,0.994404117,0.993497695,0.995310539
Solution,1667,,0.994246943,0.993324107,0.995169779
Solution,1668,,0.994246943,0.993324107,0.995169779
Solution,1669,,0.994403859,0.993497434,0.995310284
Solution,1670,,0.994246665,0.993323824,0.995169504
Solution,1671,,0.994246665,0.993323824,0.995169504
Solution,1672,,0.994399697,0.993493249,0.995306145
Solution,1673,,0.994242508,0.993319645,0.99516537
Solution,1674,,0.994242508,0.993319645,0.99516537
Solution,1675,,0.994231113,0.993308123,0.995154102
Solution,1676,,0.994231113,0.993308123,0.995154102
Solution,1677,,0.993400163,0.992484722,0.994315603
Solution,1678,,0.993246875,0.992315291,0.994178458
Solution,1679,,0.993400073,0.992484631,0.994315516
Solution,1680,,0.993246765,0.992315179,0.994178351
Solution,1681,,0.993399677,0.992484229,0.994315124
Solution,1682,,0.993246373,0.992314783,0.994177964
Solution,1683,,0.993236425,0.992304757,0.994168093
Solution,1684,,0.993400163,0.992484722,0.994315603
Solution,1685,,0.993246875,0.992315291,0.994178458
Solution,1686,,0.993246875,0.992315291,0.994178458
Solution,1687,,0.993400163,0.992484722,0.994315603
Solution,1688,,0.993246875,0.992315291,0.994178458
Solution,1689,,0.993246875,0.992315291,0.994178458
Solution,1690,,0.993246875,0.992315291,0.994178458
Solution,1691,,0.993400073,0.992484631,0.994315516
Solution,1692,,0.993246765,0.992315179,0.994178351
Solution,1693,,0.993246765,0.992315179,0.994178351
Solution,1694,,0.993400073,0.992484631,0.994315516
Solution,1695,,0.993246765,0.992315179,0.994178351
Solution,1696,,0.993246765,0.992315179,0.994178351
Solution,1697,,0.993246765,0.992315179,0.994178351
Solution,1698,,0.993399677,0.992484229,0.994315124
Solution,1699,,0.993246373,0.992314783,0.994177964
Solution,1700,,0.993246373,0.992314783,0.994177964
Solution,1701,,0.993399677,0.992484229,0.994315124
Solution,1702,,0.993246373,0.992314783,0.994177964
Solution,1703,,0.993246373,0.992314783,0.994177964
Solution,1704,,0.993246373,0.992314783,0.994177964
Solution,1705,,0.993236425,0.992304757,0.994168093
Solution,1706,,0.993236425,0.992304757,0.994168093
Solution,1707,,0.993236425,0.992304757,0.994168093
Solution,1708,,0.993236425,0.992304757,0.994168093
Solution,1709,,0.993236425,0.992304757,0.994168093
Solution,1710,,0.994404117,0.993497695,0.995310539
Solution,1711,,0.994246943,0.993324107,0.995169779
Solution,1712,,0.994403859,0.993497434,0.995310284
Solution,1713,,0.994246665,0.993323824,0.995169504
Solution,1714,,0.994399697,0.993493249,0.995306145
Solution,1715,,0.994242508,0.993319645,0.99516537
Solution,1716,,0.994231113,0.993308123,0.995154102
Solution,1717,,0.994404117,0.993497695,0.995310539
Solution,1718,,0.994246943,0.993324107,0.995169779
Solution,1719,,0.994246943,0.993324107,0.995169779
Solution,1720,,0.994404117,0.993497695,0.995310539
Solution,1721,,0.994246943,0.993324107,0.995169779
Solution,1722,,0.994246943,0.993324107,0.995169779
Solution,1723,,0.994246943,0.993324107,0.995169779
Solution,1724,,0.994403859,0.993497434,0.995310284
Solution,1725,,0.994246665,0.993323824,0.995169504
Solution,1726,,0.994246665,0.993323824,0.995169504
Solution,1727,,0.994403859,0.993497434,0.995310284
Solution,1728,,0.994246665,0.993323824,0.995169504
Solution,1729,,0.994246665,0.993323824,0.995169504
Solution,1730,,0.994246665,0.993323824,0.995169504
Solution,1731,,0.994399697,0.993493249,0.995306145
Solution,1732,,0.994242508,0.993319645,0.99516537
Solution,1733,,0.994242508,0.993319645,0.99516537
Solution,1734,,0.994399697,0.993493249,0.995306145
Solution,1735,,0.994242508,0.993319645,0.99516537
Solution,1736,,0.994242508,0.993319645,0.99516537
Solution,1737,,0.994242508,0.993319645,0.99516537
Solution,1738,,0.994231113,0.993308123,0.995154102
Solution,1739,,0.994231113,0.993308123,0.995154102
Solution,1740,,0.994231113,0.993308123,0.995154102
Solution,1741,,0.994231113,0.993308123,0.995154102
Solution,1742,,0.994231113,0.993308123,0.995154102
Solution,1743,,0.995544631,0.994795383,0.996293879
Solution,1744,,0.99447419,0.99371223,0.995236149
Solution,1745,,0.995527768,0.994778195,0.996277341
Solution,1746,,0.994458408,0.993695984,0.995220832
Solution,1747,,0.995544631,0.994795383,0.996293879
Solution,1748,,0.99447419,0.99371223,0.995236149
Solution,1749,,0.995527768,0.994778195,0.996277341
Solution,1750,,0.994458408,0.993695984,0.995220832
Solution,1751,,0.995544631,0.994795383,0.996293879
Solution,1752,,0.99447419,0.99371223,0.995236149
Solution,1753,,0.995527768,0.994778195,0.996277341
Solution,1754,,0.994458408,0.993695984,0.995220832
Solution,1755,,0.995544631,0.994795383,0.996293879
Solution,1756,,0.99447419,0.99371223,0.995236149
Solution,1757,,0.995527768,0.994778195,0.996277341
Solution,1758,,0.994458408,0.993695984,0.995220832
Solution,1759,,0.995544631,0.994795383,0.996293879
Solution,1760,,0.99447419,0.99371223,0.995236149
Solution,1761,,0.995527768,0.994778195,0.996277341
Solution,1762,,0.994458408,0.993695984,0.995220832
Solution,1763,,0.993184904,0.992252669,0.994117139
Solution,1764,,0.992137627,0.991184931,0.993090323
Solution,1765,,0.993175073,0.992242761,0.994107385
Solution,1766,,0.992127956,0.991175103,0.993080809
Solution,1767,,0.994198325,0.993274755,0.995121895
Solution,1768,,0.993147532,0.992214875,0.994080189
Solution,1769,,0.994187427,0.993263735,0.99511112
Solution,1770,,0.993137481,0.992204617,0.994070344
Solution,1771,,0.993184904,0.992252669,0.994117139
Solution,1772,,0.992137627,0.991184931,0.993090323
Solution,1773,,0.993175073,0.992242761,0.994107385
Solution,1774,,0.992127956,0.991175103,0.993080809
Solution,1775,,0.994198325,0.993274755,0.995121895
Solution,1776,,0.993147532,0.992214875,0.994080189
Solution,1777,,0.994187427,0.993263735,0.99511112
Solution,1778,,0.993137481,0.992204617,0.994070344
Solution,1779,,0.993184904,0.992252669,0.994117139
Solution,1780,,0.992137627,0.991184931,0.993090323
Solution,1781,,0.993175073,0.992242761,0.994107385
Solution,1782,,0.992127956,0.991175103,0.993080809
Solution,1783,,0.994198325,0.993274755,0.995121895
Solution,1784,,0.993147532,0.992214875,0.994080189
Solution,1785,,0.994187427,0.993263735,0.99511112
Solution,1786,,0.993137481,0.992204617,0.994070344
Solution,1787,,0.995545201,0.994795976,0.996294426
Solution,1788,,0.994478436,0.993716566,0.995240305
Solution,1789,,0.995528337,0.994778787,0.996277887
Solution,1790,,0.994462654,0.99370032,0.995224988
Solution,1791,,0.995545201,0.994795976,0.996294426
Solution,1792,,0.994478436,0.993716566,0.995240305
Solution,1793,,0.995528337,0.994778787,0.996277887
Solution,1794,,0.994462654,0.99370032,0.995224988
Solution,1795,,0.995545201,0.994795976,0.996294426
Solution,1796,,0.994478436,0.993716566,0.995240305
Solution,1797,,0.995528337,0.994778787,0.996277887
Solution,1798,,0.994462654,0.99370032,0.995224988
Solution,1799,,0.995545201,0.994795976,0.996294426
Solution,1800,,0.994478436,0.993716566,0.995240305
Solution,1801,,0.995528337,0.994778787,0.996277887
Solution,1802,,0.994462654,0.99370032,0.995224988
Solution,1803,,0.995545201,0.994795976,0.996294426
Solution,1804,,0.994478436,0.993716566,0.995240305
Solution,1805,,0.995528337,0.994778787,0.996277887
Solution,1806,,0.994462654,0.99370032,0.995224988
Solution,1807,,0.993185197,0.99225297,0.994117424
Solution,1808,,0.99213792,0.99118523,0.993090609
Solution,1809,,0.993175366,0.992243061,0.99410767
Solution,1810,,0.992128249,0.991175403,0.993081095
Solution,1811,,0.994198894,0.993275343,0.995122446
Solution,1812,,0.993151778,0.992219192,0.994084363
Solution,1813,,0.994187996,0.993264322,0.995111671
Solution,1814,,0.993141727,0.992208935,0.994074519
Solution,1815,,0.993185197,0.99225297,0.994117424
Solution,1816,,0.99213792,0.99118523,0.993090609
Solution,1817,,0.993175366,0.992243061,0.99410767
Solution,1818,,0.992128249,0.991175403,0.993081095
Solution,1819,,0.994198894,0.993275343,0.995122446
Solution,1820,,0.993151778,0.992219192,0.994084363
Solution,1821,,0.994187996,0.993264322,0.995111671
Solution,1822,,0.993141727,0.992208935,0.994074519
Solution,1823,,0.993185197,0.99225297,0.994117424
Solution,1824,,0.99213792,0.99118523,0.993090609
Solution,1825,,0.993175366,0.992243061,0.99410767
Solution,1826,,0.992128249,0.991175403,0.993081095
Solution,1827,,0.994198894,0.993275343,0.995122446
Solution,1828,,0.993151778,0.992219192,0.994084363
Solution,1829,,0.994187996,0.993264322,0.995111671
Solution,1830,,0.993141727,0.992208935,0.994074519
Solution,1831,,0.995775791,0.995049485,0.996502096
Solution,1832,,0.994767258,0.994028192,0.995506325
Solution,1833,,0.995771419,0.995045081,0.996497758
Solution,1834,,0.994757494,0.994018319,0.995496669
Solution,1835,,0.995775791,0.995049485,0.996502096
Solution,1836,,0.994767258,0.994028192,0.995506325
Solution,1837,,0.995771419,0.995045081,0.996497758
Solution,1838,,0.994757494,0.994018319,0.995496669
Solution,1839,,0.995775791,0.995049485,0.996502096
Solution,1840,,0.994767258,0.994028192,0.995506325
Solution,1841,,0.995771419,0.995045081,0.996497758
Solution,1842,,0.994757494,0.994018319,0.995496669
Solution,1843,,0.995775791,0.995049485,0.996502096
Solution,1844,,0.994767258,0.994028192,0.995506325
Solution,1845,,0.995771419,0.995045081,0.996497758
Solution,1846,,0.994757494,0.994018319,0.995496669
Solution,1847,,0.995775791,0.995049485,0.996502096
Solution,1848,,0.994767258,0.994028192,0.995506325
Solution,1849,,0.995771419,0.995045081,0.996497758
Solution,1850,,0.994757494,0.994018319,0.995496669
Solution,1851,,0.993370905,0.992455265,0.994286545
Solution,1852,,0.992355574,0.991419055,0.993292093
Solution,1853,,0.993370542,0.992454898,0.994286186
Solution,1854,,0.992349422,0.991412858,0.993285986
Solution,1855,,0.994425559,0.993519122,0.995331997
Solution,1856,,0.993378571,0.992462826,0.994294316
Solution,1857,,0.994421423,0.993514963,0.995327883
Solution,1858,,0.993368807,0.992452983,0.99428463
Solution,1859,,0.993370905,0.992455265,0.994286545
Solution,1860,,0.992355574,0.991419055,0.993292093
Solution,1861,,0.993370542,0.992454898,0.994286186
Solution,1862,,0.992349422,0.991412858,0.993285986
Solution,1863,,0.994425559,0.993519122,0.995331997
Solution,1864,,0.993378571,0.992462826,0.994294316
Solution,1865,,0.994421423,0.993514963,0.995327883
Solution,1866,,0.993368807,0.992452983,0.99428463
Solution,1867,,0.993370905,0.992455265,0.994286545
Solution,1868,,0.992355574,0.991419055,0.993292093
Solution,1869,,0.993370542,0.992454898,0.994286186
Solution,1870,,0.992349422,0.991412858,0.993285986
Solution,1871,,0.994425559,0.993519122,0.995331997
Solution,1872,,0.993378571,0.992462826,0.994294316
Solution,1873,,0.994421423,0.993514963,0.995327883
Solution,1874,,0.993368807,0.992452983,0.99428463
Solution,1875,,0.995637532,0.994889515,0.996385549
Solution,1876,,0.994653622,0.993893781,0.995413463
Solution,1877,,0.995633176,0.994885127,0.996381225
Solution,1878,,0.994643868,0.993883923,0.995403814
Solution,1879,,0.995616239,0.994867863,0.996364615
Solution,1880,,0.994628001,0.99386759,0.995388413
Solution,1881,,0.995637532,0.994889515,0.996385549
Solution,1882,,0.994653622,0.993893781,0.995413463
Solution,1883,,0.995633176,0.994885127,0.996381225
Solution,1884,,0.994643868,0.993883923,0.995403814
Solution,1885,,0.995616239,0.994867863,0.996364615
Solution,1886,,0.994628001,0.99386759,0.995388413
Solution,1887,,0.995637532,0.994889515,0.996385549
Solution,1888,,0.994653622,0.993893781,0.995413463
Solution,1889,,0.995633176,0.994885127,0.996381225
Solution,1890,,0.994643868,0.993883923,0.995403814
Solution,1891,,0.995616239,0.994867863,0.996364615
Solution,1892,,0.994628001,0.99386759,0.995388413
Solution,1893,,0.995637532,0.994889515,0.996385549
Solution,1894,,0.994653622,0.993893781,0.995413463
Solution,1895,,0.995633176,0.994885127,0.996381225
Solution,1896,,0.994643868,0.993883923,0.995403814
Solution,1897,,0.995616239,0.994867863,0.996364615
Solution,1898,,0.994628001,0.99386759,0.995388413
Solution,1899,,0.995637532,0.994889515,0.996385549
Solution,1900,,0.994653622,0.993893781,0.995413463
Solution,1901,,0.995633176,0.994885127,0.996381225
Solution,1902,,0.994643868,0.993883923,0.995403814
Solution,1903,,0.995616239,0.994867863,0.996364615
Solution,1904,,0.994628001,0.99386759,0.995388413
Solution,1905,,0.995637532,0.994889515,0.996385549
Solution,1906,,0.994653622,0.993893781,0.995413463
Solution,1907,,0.995633176,0.994885127,0.996381225
Solution,1908,,0.994643868,0.993883923,0.995403814
Solution,1909,,0.995616239,0.994867863,0.996364615
Solution,1910,,0.994628001,0.99386759,0.995388413
Solution,1911,,0.995637532,0.994889515,0.996385549
Solution,1912,,0.994653622,0.993893781,0.995413463
Solution,1913,,0.995633176,0.994885127,0.996381225
Solution,1914,,0.994643868,0.993883923,0.995403814
Solution,1915,,0.995616239,0.994867863,0.996364615
Solution,1916,,0.994628001,0.99386759,0.995388413
Solution,1917,,0.995637532,0.994889515,0.996385549
Solution,1918,,0.994653622,0.993893781,0.995413463
Solution,1919,,0.995633176,0.994885127,0.996381225
Solution,1920,,0.994643868,0.993883923,0.995403814
Solution,1921,,0.995616239,0.994867863,0.996364615
Solution,1922,,0.994628001,0.99386759,0.995388413
Solution,1923,,0.995637532,0.994889515,0.996385549
Solution,1924,,0.994653622,0.993893781,0.995413463
Solution,1925,,0.995633176,0.994885127,0.996381225
Solution,1926,,0.994643868,0.993883923,0.995403814
Solution,1927,,0.995616239,0.994867863,0.996364615
Solution,1928,,0.994628001,0.99386759,0.995388413
Solution,1929,,0.993222009,0.992290284,0.994153734
Solution,1930,,0.99222101,0.991268951,0.993173069
Solution,1931,,0.993221661,0.992289933,0.994153389
Solution,1932,,0.992214869,0.991262766,0.993166972
Solution,1933,,0.993211757,0.99227995,0.994143563
Solution,1934,,0.992205113,0.991252851,0.993157374
Solution,1935,,0.994290991,0.993368367,0.995213615
Solution,1936,,0.993249507,0.992317996,0.994181018
Solution,1937,,0.99428687,0.993364224,0.995209515
Solution,1938,,0.993239753,0.992308166,0.99417134
Solution,1939,,0.994275898,0.993353129,0.995198668
Solution,1940,,0.993229617,0.992297824,0.99416141
Solution,1941,,0.993222009,0.992290284,0.994153734
Solution,1942,,0.99222101,0.991268951,0.993173069
Solution,1943,,0.993221661,0.992289933,0.994153389
Solution,1944,,0.992214869,0.991262766,0.993166972
Solution,1945,,0.993211757,0.99227995,0.994143563
Solution,1946,,0.992205113,0.991252851,0.993157374
Solution,1947,,0.993222009,0.992290284,0.994153734
Solution,1948,,0.99222101,0.991268951,0.993173069
Solution,1949,,0.993221661,0.992289933,0.994153389
Solution,1950,,0.992214869,0.991262766,0.993166972
Solution,1951,,0.993211757,0.99227995,0.994143563
Solution,1952,,0.992205113,0.991252851,0.993157374
Solution,1953,,0.994290991,0.993368367,0.995213615
Solution,1954,,0.993249507,0.992317996,0.994181018
Solution,1955,,0.99428687,0.993364224,0.995209515
Solution,1956,,0.993239753,0.992308166,0.99417134
Solution,1957,,0.994275898,0.993353129,0.995198668
Solution,1958,,0.993229617,0.992297824,0.99416141
Solution,1959,,0.994290991,0.993368367,0.995213615
Solution,1960,,0.993249507,0.992317996,0.994181018
Solution,1961,,0.99428687,0.993364224,0.995209515
Solution,1962,,0.993239753,0.992308166,0.99417134
Solution,1963,,0.994275898,0.993353129,0.995198668
Solution,1964,,0.993229617,0.992297824,0.99416141
Solution,1965,,0.993222009,0.992290284,0.994153734
Solution,1966,,0.99222101,0.991268951,0.993173069
Solution,1967,,0.993221661,0.992289933,0.994153389
Solution,1968,,0.992214869,0.991262766,0.993166972
Solution,1969,,0.993211757,0.99227995,0.994143563
Solution,1970,,0.992205113,0.991252851,0.993157374
Solution,1971,,0.993222009,0.992290284,0.994153734
Solution,1972,,0.99222101,0.991268951,0.993173069
Solution,1973,,0.993221661,0.992289933,0.994153389
Solution,1974,,0.992214869,0.991262766,0.993166972
Solution,1975,,0.993211757,0.99227995,0.994143563
Solution,1976,,0.992205113,0.991252851,0.993157374
Solution,1977,,0.993222009,0.992290284,0.994153734
Solution,1978,,0.99222101,0.991268951,0.993173069
Solution,1979,,0.993221661,0.992289933,0.994153389
Solution,1980,,0.992214869,0.991262766,0.993166972
Solution,1981,,0.993211757,0.99227995,0.994143563
Solution,1982,,0.992205113,0.991252851,0.993157374
Solution,1983,,0.994290991,0.993368367,0.995213615
Solution,1984,,0.993249507,0.992317996,0.994181018
Solution,1985,,0.99428687,0.993364224,0.995209515
Solution,1986,,0.993239753,0.992308166,0.99417134
Solution,1987,,0.994275898,0.993353129,0.995198668
